age,workclass,education,education-num,marital-status,occupation,relationship,race,male,hours-per-week,income-range
53,2,0,13,2,3,0,4,1,40, >50K
35,2,3,9,4,6,3,4,1,40, <=50K
36,2,1,9,4,7,1,4,0,40, <=50K
34,1,1,14,4,9,1,4,0,40, <=50K
48,2,0,10,2,7,0,4,1,40, >50K
53,2,1,9,0,0,1,4,0,40, <=50K
49,5,1,15,0,3,1,4,0,40, <=50K
41,2,0,9,2,2,0,4,1,40, <=50K
25,2,3,10,4,7,3,4,0,40, <=50K
24,2,0,10,2,2,0,4,1,65, <=50K
34,2,3,9,4,2,3,4,1,40, <=50K
29,2,4,9,4,2,4,4,0,42, <=50K
23,2,1,13,4,12,1,2,0,45, <=50K
46,2,1,10,5,11,1,4,1,42, <=50K
20,2,3,10,4,7,3,4,0,15, <=50K
63,2,0,8,2,2,0,4,1,40, <=50K
33,2,1,12,0,9,1,4,1,50, <=50K
24,0,3,10,4,0,3,2,0,40, <=50K
36,2,3,10,4,7,3,4,1,45, <=50K
25,2,3,9,4,9,3,4,1,40, <=50K
54,1,0,5,2,7,0,4,1,40, <=50K
50,4,1,13,0,11,1,4,1,50, <=50K
58,5,0,13,2,3,0,4,1,40, <=50K
27,2,3,13,4,11,3,4,1,40, <=50K
20,2,3,9,5,11,3,4,0,26, <=50K
22,2,0,7,2,2,0,4,1,35, <=50K
80,4,0,7,2,3,0,4,1,25, <=50K
52,2,1,9,0,13,1,4,1,45, <=50K
48,2,3,6,5,6,3,4,0,48, <=50K
62,2,0,9,2,5,0,4,1,25, <=50K
32,2,0,12,2,12,0,4,1,42, >50K
58,0,0,13,2,3,0,4,1,40, >50K
37,4,0,14,2,3,0,4,1,60, >50K
29,3,0,16,2,9,0,4,1,35, >50K
25,2,1,9,4,7,1,4,1,40, <=50K
26,2,3,10,4,6,3,4,1,40, <=50K
50,2,0,10,2,11,0,4,1,50, <=50K
30,0,0,13,2,9,0,4,1,40, >50K
30,1,0,13,2,9,0,4,1,80, <=50K
59,2,1,9,6,7,1,4,0,10, <=50K
36,2,3,9,4,5,3,4,1,40, <=50K
42,2,5,13,2,3,5,4,0,40, >50K
34,2,0,13,2,3,0,2,1,45, >50K
27,4,0,5,2,2,0,4,1,40, <=50K
39,2,0,13,2,12,0,4,1,50, >50K
41,2,0,10,2,3,0,4,1,40, <=50K
50,2,4,10,0,0,4,2,0,40, <=50K
18,2,2,9,4,5,2,4,0,28, <=50K
23,2,3,13,4,3,3,4,0,15, <=50K
26,2,0,9,2,2,0,4,1,48, <=50K
27,2,0,10,2,9,0,4,1,88, <=50K
41,2,0,9,2,7,0,4,1,40, <=50K
42,4,3,12,0,2,3,0,1,35, <=50K
25,2,3,6,4,6,3,4,1,40, <=50K
43,2,0,13,2,11,0,4,1,40, >50K
23,2,3,10,4,5,3,4,1,15, <=50K
23,2,3,10,4,11,3,2,1,9, <=50K
18,2,1,7,4,7,1,4,0,20, <=50K
37,2,1,13,4,3,1,4,1,50, <=50K
36,2,1,10,4,2,1,4,1,40, <=50K
36,2,0,12,2,9,0,4,1,40, >50K
23,2,3,9,4,11,3,4,1,35, <=50K
55,2,1,9,0,0,1,4,0,40, <=50K
42,2,0,9,2,6,0,4,1,40, <=50K
22,2,3,9,4,0,3,2,0,38, <=50K
42,1,0,10,2,13,0,4,1,40, <=50K
21,2,4,9,4,0,4,4,1,40, <=50K
25,2,1,12,0,0,1,2,0,45, <=50K
42,2,1,10,0,2,1,4,1,38, <=50K
26,2,0,5,2,2,0,4,1,20, <=50K
34,2,0,14,2,3,0,4,1,40, <=50K
51,2,0,13,2,5,0,4,1,40, <=50K
45,1,5,14,2,9,5,4,0,45, >50K
44,2,0,10,2,13,0,4,1,50, >50K
35,2,3,10,3,4,3,4,1,40, <=50K
46,2,0,4,2,13,0,4,1,40, <=50K
46,2,1,12,4,12,1,4,1,56, <=50K
46,2,0,13,2,3,0,4,1,53, >50K
66,4,0,13,2,3,0,4,1,8, >50K
34,5,4,9,5,0,4,4,0,20, <=50K
26,2,0,12,2,11,0,4,1,40, <=50K
29,2,0,9,2,2,0,4,1,40, >50K
23,2,3,13,4,0,3,4,0,40, <=50K
46,2,5,5,2,6,5,4,0,40, <=50K
54,2,0,14,2,11,0,4,1,68, >50K
54,4,0,4,2,4,0,4,1,60, <=50K
71,2,4,5,6,11,4,4,0,13, <=50K
51,2,0,8,2,2,0,4,1,45, <=50K
32,2,1,9,4,2,1,4,1,40, <=50K
34,2,1,5,4,2,1,4,1,40, <=50K
21,2,3,9,4,3,3,4,0,40, <=50K
50,2,0,14,2,9,0,4,1,40, >50K
37,1,5,13,2,9,5,4,0,50, >50K
19,2,0,4,2,2,0,4,1,99, <=50K
64,2,1,9,6,0,1,4,0,30, <=50K
17,2,3,7,4,7,3,2,1,20, <=50K
37,2,0,11,2,7,0,4,1,40, <=50K
20,2,3,10,4,7,3,2,1,20, <=50K
42,2,0,13,2,0,0,4,1,55, >50K
53,1,5,13,2,9,5,4,0,60, >50K
52,2,0,9,2,11,0,4,1,40, <=50K
51,2,3,6,4,4,3,4,1,40, <=50K
77,3,0,10,2,11,0,4,1,8, <=50K
38,1,3,10,4,9,3,4,1,40, <=50K
20,2,1,9,4,7,1,4,1,40, <=50K
23,2,1,9,4,2,1,4,1,30, <=50K
27,2,3,9,4,0,3,4,0,40, <=50K
19,2,3,7,4,7,3,4,0,40, <=50K
41,2,0,13,2,11,0,4,1,40, >50K
47,0,0,10,2,3,0,2,1,40, <=50K
36,2,0,13,2,11,0,4,1,40, >50K
42,3,0,14,2,4,0,4,1,60, >50K
24,2,3,13,4,0,3,4,0,40, <=50K
22,2,3,9,4,5,3,4,1,40, <=50K
24,2,3,13,4,9,3,4,1,20, <=50K
41,2,0,10,2,0,0,4,1,45, >50K
36,2,3,9,0,2,3,4,1,40, <=50K
78,3,1,9,6,11,1,4,1,45, >50K
34,5,3,10,5,3,3,4,0,40, <=50K
24,2,0,8,2,2,0,4,1,40, <=50K
36,0,0,11,2,12,0,4,1,40, <=50K
49,2,0,10,2,11,0,4,1,44, <=50K
21,2,3,5,4,13,3,4,1,40, <=50K
51,2,1,12,5,7,1,2,0,40, <=50K
30,2,0,9,2,12,0,4,1,40, <=50K
37,2,1,9,4,2,1,4,1,40, <=50K
30,2,1,11,4,0,1,4,0,40, <=50K
46,2,0,9,2,2,0,4,1,40, <=50K
24,1,3,9,4,7,3,4,1,40, <=50K
32,2,0,13,2,11,0,4,1,42, >50K
36,2,1,10,0,9,1,4,1,50, <=50K
30,2,4,7,3,5,4,4,0,40, <=50K
60,5,0,10,2,13,0,4,1,40, <=50K
56,1,1,10,0,3,1,4,0,40, <=50K
57,2,0,7,2,6,0,4,1,40, <=50K
61,0,5,13,2,3,5,4,0,40, <=50K
50,2,0,9,2,2,0,4,1,40, >50K
56,4,0,9,2,3,0,4,1,48, <=50K
26,2,0,10,2,9,0,4,1,40, <=50K
56,4,5,7,2,7,5,4,0,40, <=50K
45,2,4,7,6,7,4,4,0,40, <=50K
28,2,1,12,4,3,1,4,1,65, >50K
45,4,0,10,2,3,0,0,1,40, <=50K
58,2,0,5,2,5,0,4,1,40, <=50K
23,2,3,13,4,3,3,4,0,40, <=50K
49,2,0,9,2,2,0,4,1,40, >50K
19,2,3,10,4,11,3,4,0,25, <=50K
22,2,3,9,4,7,3,4,1,40, <=50K
23,2,0,9,2,6,0,4,1,50, <=50K
40,2,0,9,2,2,0,4,1,25, <=50K
55,0,1,13,4,9,1,4,0,40, <=50K
34,5,1,11,4,9,1,4,0,40, <=50K
21,2,0,9,2,6,0,2,1,40, <=50K
28,2,3,9,4,7,3,4,0,40, <=50K
43,0,1,13,3,12,1,1,1,40, <=50K
17,2,1,5,4,13,1,4,1,20, <=50K
51,4,2,6,6,13,2,4,0,40, <=50K
37,2,0,9,2,11,0,4,1,40, >50K
54,3,0,13,2,11,0,4,1,50, >50K
24,2,1,13,4,11,1,4,1,30, <=50K
35,2,0,9,2,2,0,4,1,40, >50K
23,2,3,11,4,6,3,4,1,40, <=50K
24,2,3,11,4,0,3,4,0,20, <=50K
34,2,0,9,2,13,0,4,1,40, >50K
45,2,1,9,0,0,1,4,0,40, <=50K
36,2,3,7,4,2,3,4,1,40, <=50K
33,2,0,13,2,3,0,4,1,45, >50K
21,2,3,9,4,7,3,4,0,20, <=50K
32,2,0,9,2,2,0,4,1,40, <=50K
53,2,0,9,2,12,0,4,1,40, >50K
36,2,0,9,2,6,0,4,1,40, <=50K
22,2,3,13,4,11,3,4,1,40, <=50K
47,2,5,9,2,10,5,2,0,40, <=50K
30,2,4,9,0,6,4,4,0,20, <=50K
23,2,3,10,4,11,3,4,1,40, <=50K
40,2,3,6,5,13,3,4,1,35, <=50K
45,1,3,12,0,12,3,4,1,40, <=50K
61,1,0,13,2,9,0,4,1,42, <=50K
35,2,4,9,0,3,4,4,0,55, <=50K
20,2,3,10,4,7,3,4,0,25, <=50K
27,2,3,6,4,0,3,4,1,60, <=50K
23,2,3,9,4,0,3,4,0,40, <=50K
65,1,1,10,6,0,1,4,0,35, <=50K
25,2,4,9,4,0,4,2,0,40, <=50K
67,2,1,9,6,11,1,4,0,32, <=50K
40,2,4,9,6,6,4,4,0,40, <=50K
51,2,0,10,2,3,0,4,1,60, >50K
35,2,0,9,2,13,0,4,1,60, <=50K
28,2,1,10,4,11,1,4,1,40, <=50K
44,2,1,9,0,5,1,4,0,48, <=50K
37,2,0,10,2,2,0,4,1,50, >50K
54,2,0,10,2,13,0,4,1,45, >50K
33,0,5,15,2,9,5,4,0,40, >50K
46,2,1,9,0,3,1,4,0,40, <=50K
49,2,0,14,2,11,0,4,1,50, >50K
51,2,1,9,0,11,1,4,1,45, <=50K
27,2,0,9,2,5,0,4,1,40, <=50K
36,2,0,9,2,6,0,4,1,40, <=50K
24,2,3,10,4,11,3,4,0,15, <=50K
31,2,3,9,4,7,3,4,0,38, <=50K
35,0,1,16,4,9,1,0,0,60, >50K
50,2,0,10,2,10,0,2,1,70, >50K
43,3,0,9,2,11,0,4,1,50, <=50K
22,2,3,9,4,8,3,4,0,36, <=50K
42,4,0,11,2,9,0,4,1,40, <=50K
36,2,1,9,4,9,1,4,0,38, <=50K
66,1,1,9,6,7,1,4,0,25, <=50K
44,2,5,13,2,9,5,4,0,20, <=50K
45,1,4,10,0,0,4,2,0,40, <=50K
49,2,3,9,0,7,3,2,0,40, <=50K
48,2,0,7,2,5,0,4,1,60, <=50K
19,2,3,9,4,13,3,4,1,40, <=50K
36,2,0,13,2,0,0,4,1,40, >50K
41,2,0,14,2,3,0,4,1,45, >50K
32,2,0,10,2,11,0,4,1,50, <=50K
49,2,0,9,2,2,0,4,1,40, >50K
51,4,5,9,2,3,5,4,0,40, <=50K
20,2,3,10,0,7,3,4,0,29, <=50K
39,2,3,13,4,0,3,4,0,40, <=50K
38,2,0,9,2,12,0,4,1,40, >50K
19,2,3,10,4,7,3,4,0,25, <=50K
29,1,3,13,4,5,3,4,1,40, <=50K
52,3,0,9,2,11,0,1,1,40, >50K
22,2,1,11,4,2,1,4,1,44, <=50K
44,3,0,10,2,3,0,4,1,80, <=50K
43,2,1,9,0,2,1,4,1,40, <=50K
40,2,1,11,5,11,1,2,1,44, <=50K
18,2,3,7,4,11,3,4,0,15, <=50K
44,2,4,13,0,9,4,4,0,40, <=50K
20,2,1,10,4,11,1,4,1,30, <=50K
29,2,4,10,4,13,4,4,1,40, <=50K
22,2,1,13,4,0,1,4,1,40, <=50K
45,2,3,10,0,11,3,4,1,45, <=50K
52,2,0,13,2,9,0,4,1,40, >50K
51,1,1,9,0,10,1,4,1,40, <=50K
23,2,3,13,4,11,3,2,1,10, <=50K
22,2,0,11,2,7,0,4,1,44, <=50K
37,2,1,10,0,3,1,4,0,40, >50K
58,0,4,9,0,0,4,2,0,40, <=50K
61,2,4,6,6,4,4,4,1,20, <=50K
30,2,1,14,4,9,1,4,0,45, <=50K
23,2,3,10,4,0,3,4,0,40, <=50K
30,2,1,6,0,7,1,0,1,40, <=50K
23,2,2,9,4,5,2,2,1,40, <=50K
23,2,3,10,4,8,3,4,0,10, <=50K
57,2,0,13,2,11,0,4,1,55, >50K
58,2,0,9,2,3,0,4,1,45, >50K
59,4,0,9,2,13,0,4,1,40, >50K
27,2,1,13,3,0,1,4,1,40, <=50K
50,2,0,13,2,4,0,4,1,45, >50K
25,2,3,13,4,12,3,4,0,40, <=50K
33,2,4,9,0,7,4,4,0,30, <=50K
22,2,3,10,4,7,3,4,1,35, <=50K
50,2,0,10,2,11,0,1,1,50, >50K
44,2,0,9,2,13,0,4,1,45, <=50K
41,2,0,13,2,3,0,4,1,50, >50K
60,4,0,4,2,4,0,4,1,40, <=50K
58,2,1,14,0,9,1,4,1,20, <=50K
43,2,4,9,4,0,4,4,0,60, <=50K
33,1,0,12,2,5,0,4,1,40, <=50K
24,2,0,10,2,13,0,4,1,65, <=50K
21,2,3,9,4,2,3,4,1,40, <=50K
39,2,3,10,2,2,3,1,1,40, <=50K
27,3,3,13,4,3,3,4,0,40, <=50K
50,2,0,9,2,13,0,4,1,40, <=50K
20,2,3,9,4,5,3,4,1,40, <=50K
46,0,0,13,2,3,0,4,1,40, >50K
49,2,0,7,2,13,0,4,1,40, <=50K
35,5,5,13,2,3,5,4,0,35, >50K
56,4,0,10,2,7,0,4,1,45, >50K
42,2,0,9,2,2,0,4,1,40, <=50K
58,1,0,4,2,2,0,4,1,40, <=50K
43,2,0,10,2,0,0,4,1,40, <=50K
57,2,4,9,0,0,4,4,0,42, <=50K
49,2,1,4,6,6,1,4,0,40, <=50K
23,2,0,10,2,5,0,4,1,40, <=50K
59,2,0,9,2,2,0,4,1,40, <=50K
50,2,0,10,2,13,0,4,1,70, >50K
52,2,0,14,2,12,0,4,1,45, <=50K
37,3,0,9,2,2,0,4,1,40, >50K
30,3,4,9,0,0,4,4,0,40, <=50K
39,3,4,9,0,2,4,4,1,60, <=50K
54,1,4,10,0,2,4,4,1,42, <=50K
52,2,0,9,2,11,0,4,1,45, >50K
22,1,4,9,4,10,4,4,1,56, <=50K
32,2,1,13,4,0,1,4,1,40, <=50K
34,2,1,10,4,2,1,4,1,40, <=50K
47,2,1,11,4,7,1,4,0,55, <=50K
24,2,3,9,4,4,3,4,1,98, <=50K
26,2,1,9,4,11,1,4,0,50, <=50K
28,2,1,10,5,6,1,4,1,40, <=50K
23,2,3,9,4,7,3,2,1,12, <=50K
64,5,1,13,0,12,1,4,1,40, <=50K
28,2,3,13,4,3,3,4,1,50, >50K
28,2,2,4,2,11,2,4,1,40, <=50K
34,2,0,10,2,6,0,4,1,40, <=50K
44,2,0,12,2,4,0,4,1,60, >50K
18,2,0,9,2,2,0,4,1,25, <=50K
36,2,0,8,2,2,0,3,1,40, <=50K
29,1,0,13,2,3,0,2,1,40, >50K
33,2,0,10,2,9,0,4,1,40, <=50K
57,0,2,9,5,0,2,2,0,35, <=50K
55,2,1,6,6,13,1,2,0,35, <=50K
21,2,0,6,2,2,0,4,1,40, <=50K
36,4,0,14,2,9,0,4,1,45, >50K
26,2,1,10,4,9,1,3,1,50, <=50K
32,2,0,9,2,2,0,4,1,40, <=50K
21,2,3,10,4,7,3,4,0,40, <=50K
29,4,1,10,0,6,1,4,1,48, <=50K
58,2,0,9,2,13,0,4,1,40, >50K
47,2,0,9,2,6,0,4,1,45, <=50K
31,2,3,9,4,7,3,4,1,40, <=50K
42,4,0,9,2,2,0,4,1,35, <=50K
19,2,3,9,4,7,3,4,1,25, <=50K
66,2,0,9,2,11,0,4,1,50, <=50K
41,2,0,9,2,6,0,4,1,45, <=50K
22,2,3,10,4,11,3,4,0,30, <=50K
30,2,1,13,4,11,1,4,1,40, <=50K
36,4,1,9,5,7,1,4,0,16, <=50K
41,5,4,12,0,9,4,1,0,36, <=50K
19,2,3,10,4,5,3,4,1,20, <=50K
60,2,0,9,2,7,0,4,1,40, <=50K
24,2,3,7,4,13,3,4,1,40, <=50K
25,2,0,7,2,6,0,4,1,40, <=50K
52,2,1,10,4,3,1,4,0,50, <=50K
37,2,0,9,2,2,0,4,1,40, >50K
55,4,1,16,0,3,1,4,0,30, <=50K
20,2,2,10,4,0,2,2,0,24, <=50K
18,2,3,9,4,7,3,4,1,35, <=50K
24,2,3,10,4,2,3,4,1,40, <=50K
33,1,0,10,2,10,0,4,1,45, <=50K
57,1,0,14,2,10,0,4,1,14, >50K
19,2,1,9,4,11,1,4,0,40, <=50K
50,1,0,15,2,9,0,4,1,40, >50K
27,2,1,13,4,3,1,4,1,50, <=50K
40,2,1,11,5,2,1,4,0,60, <=50K
47,3,0,9,2,11,0,4,1,55, <=50K
39,0,0,11,2,9,0,4,1,50, <=50K
49,5,3,10,0,0,3,4,1,40, <=50K
28,4,0,10,2,9,0,4,1,7, <=50K
28,2,3,7,4,13,3,4,1,50, <=50K
30,2,0,9,2,11,0,4,1,40, <=50K
39,2,0,13,2,9,0,4,1,40, >50K
37,2,0,9,2,11,0,4,1,50, <=50K
50,2,0,9,2,11,0,4,1,80, <=50K
26,2,0,9,2,6,0,4,1,40, >50K
55,2,0,11,2,2,0,4,1,40, >50K
46,2,0,13,2,9,0,4,1,40, >50K
32,2,0,9,2,11,0,4,1,60, <=50K
26,2,1,13,4,2,1,4,1,45, >50K
38,2,1,9,0,7,1,4,0,75, <=50K
65,2,5,11,2,0,5,4,0,40, <=50K
44,2,4,13,5,6,4,2,0,7, <=50K
32,2,1,10,4,11,1,4,1,50, <=50K
30,1,3,9,4,10,3,2,0,40, <=50K
49,0,0,12,2,0,0,4,1,60, >50K
23,2,3,9,4,0,3,2,0,40, <=50K
25,2,0,10,2,5,0,4,1,16, <=50K
19,2,3,10,4,0,3,4,0,15, <=50K
27,2,1,11,4,2,1,4,1,40, <=50K
43,5,1,9,4,13,1,4,1,60, <=50K
38,2,0,9,2,2,0,4,1,50, <=50K
42,2,0,14,2,9,0,4,1,60, <=50K
33,0,3,13,4,0,3,4,1,38, <=50K
30,2,0,13,2,3,0,4,1,40, >50K
29,2,1,13,4,12,1,4,1,40, <=50K
30,2,0,7,2,2,0,4,1,40, <=50K
26,2,0,9,2,12,0,4,1,40, <=50K
43,2,0,13,2,9,0,4,1,40, >50K
30,2,5,9,2,7,5,4,0,45, <=50K
38,2,0,10,2,13,0,4,1,40, >50K
48,2,0,14,2,3,0,4,1,40, >50K
30,2,5,9,2,11,5,4,0,30, <=50K
42,1,4,14,5,3,4,2,1,45, >50K
31,4,0,9,2,3,0,4,1,70, <=50K
32,2,1,10,4,2,1,4,1,40, <=50K
28,2,0,13,2,3,0,4,1,40, <=50K
63,2,0,9,2,5,0,4,1,40, <=50K
32,2,0,9,2,13,0,4,1,40, <=50K
20,2,3,10,4,5,3,4,1,12, <=50K
51,4,5,14,2,9,5,4,0,30, >50K
24,2,0,10,2,11,0,0,1,40, <=50K
41,1,4,11,0,0,4,4,0,44, <=50K
21,2,3,9,4,6,3,4,1,40, <=50K
17,2,3,5,4,7,3,2,1,35, <=50K
45,2,5,2,2,7,5,4,0,40, <=50K
21,2,3,10,4,9,3,0,0,4, <=50K
42,2,2,9,5,13,2,2,1,40, <=50K
59,2,1,9,6,0,1,4,0,40, <=50K
40,2,0,14,2,3,0,4,1,65, >50K
45,2,1,10,0,7,1,4,0,40, <=50K
35,2,1,9,0,3,1,4,1,50, <=50K
58,2,0,9,2,4,0,4,1,20, <=50K
29,2,0,9,2,6,0,0,1,45, <=50K
21,2,3,7,4,2,3,4,1,45, <=50K
51,2,0,9,2,12,0,4,1,40, <=50K
34,1,5,10,2,7,5,4,0,40, <=50K
40,2,1,13,0,0,1,4,0,35, <=50K
45,2,4,7,0,0,4,4,0,16, <=50K
22,2,3,13,4,0,3,4,0,40, <=50K
62,2,4,6,0,7,4,4,0,40, <=50K
32,0,1,13,4,3,1,4,0,60, <=50K
36,2,5,13,2,9,5,4,0,4, >50K
43,2,1,9,4,2,1,4,1,40, <=50K
37,2,0,9,2,13,0,4,1,40, <=50K
28,2,4,9,4,13,4,4,1,55, <=50K
47,1,5,9,2,7,5,4,0,7, >50K
59,2,1,9,0,0,1,4,0,40, <=50K
35,2,0,9,2,6,0,4,1,40, <=50K
35,2,0,13,2,11,0,4,1,40, <=50K
29,4,2,13,4,9,2,4,1,40, <=50K
57,2,1,12,0,9,1,2,0,40, <=50K
41,2,0,13,2,3,0,4,1,60, >50K
37,2,0,14,2,9,0,4,1,45, >50K
20,1,3,10,4,4,3,4,1,40, <=50K
44,2,0,9,2,11,0,4,1,60, <=50K
20,1,1,9,4,0,1,4,0,30, <=50K
38,4,5,13,2,0,5,4,0,28, >50K
23,2,2,9,2,0,2,4,1,40, <=50K
24,2,3,9,3,11,3,4,0,36, <=50K
46,2,0,13,2,11,0,4,1,40, >50K
32,1,0,9,2,13,0,4,1,40, <=50K
21,4,0,9,2,2,0,4,1,40, <=50K
32,2,0,10,2,11,0,4,1,40, <=50K
51,2,0,9,2,6,0,4,1,40, <=50K
43,2,1,10,0,2,1,4,1,40, <=50K
43,2,1,9,0,7,1,4,1,40, <=50K
35,4,4,7,0,3,4,4,0,84, <=50K
32,2,3,9,0,2,3,4,1,40, <=50K
25,2,3,13,4,9,3,4,0,21, <=50K
64,2,1,10,6,11,1,4,0,40, <=50K
28,2,5,13,2,3,5,4,0,40, <=50K
40,2,0,13,2,12,0,4,1,40, >50K
23,2,1,9,4,2,1,4,1,40, <=50K
23,2,4,10,4,7,4,4,0,20, <=50K
19,2,3,9,4,7,3,2,1,40, <=50K
61,2,0,10,2,12,0,4,1,25, <=50K
39,2,0,6,2,5,0,4,1,45, <=50K
25,2,0,6,2,3,0,4,1,40, <=50K
33,2,0,9,2,11,0,4,1,45, <=50K
34,5,1,10,0,0,1,4,0,38, <=50K
54,4,0,10,2,11,0,4,1,50, <=50K
24,2,3,13,4,12,3,4,0,40, <=50K
33,2,0,10,2,11,0,4,1,44, <=50K
31,2,0,9,2,13,0,4,1,60, >50K
70,3,0,9,2,3,0,4,1,16, <=50K
36,2,5,10,2,0,5,4,0,12, >50K
50,1,4,7,4,2,4,4,1,40, <=50K
21,2,1,10,4,7,1,2,0,30, <=50K
31,2,4,10,5,12,4,2,0,40, <=50K
39,2,4,10,0,0,4,4,0,35, <=50K
29,2,5,4,2,7,5,4,0,40, <=50K
39,2,1,10,0,5,1,4,1,40, <=50K
46,2,4,10,0,11,4,4,0,40, <=50K
62,2,0,9,2,2,0,4,1,40, <=50K
32,2,4,6,0,7,4,2,0,23, <=50K
28,2,3,9,4,7,3,2,0,40, <=50K
19,2,2,10,4,11,2,2,0,40, <=50K
24,1,0,13,2,10,0,4,1,45, <=50K
38,2,0,10,2,2,0,4,1,41, <=50K
38,2,0,14,2,9,0,2,1,40, >50K
17,2,3,6,4,11,3,4,1,20, <=50K
28,2,0,9,2,2,0,4,1,40, <=50K
52,2,0,9,2,11,0,4,1,8, <=50K
19,2,3,9,4,11,3,4,0,25, <=50K
26,2,0,10,2,0,0,4,1,40, >50K
34,3,0,10,2,3,0,4,1,40, >50K
21,2,1,9,4,0,1,4,0,25, <=50K
43,2,0,9,2,2,0,4,1,44, <=50K
52,2,0,9,2,2,0,4,1,40, <=50K
59,2,0,9,2,2,0,4,1,40, >50K
21,2,3,11,4,0,3,4,0,40, <=50K
55,5,0,10,2,10,0,4,1,40, >50K
46,3,1,14,0,11,1,4,1,60, >50K
36,2,4,9,5,0,4,4,0,37, <=50K
39,2,3,9,4,5,3,4,1,48, <=50K
30,2,3,9,4,9,3,4,0,30, <=50K
22,2,3,10,4,11,3,4,0,16, <=50K
43,2,0,13,2,3,0,4,1,40, >50K
36,2,1,9,0,6,1,4,1,56, <=50K
36,2,3,13,2,2,3,4,1,40, >50K
50,2,4,9,0,2,4,4,0,40, <=50K
27,0,1,13,4,10,1,4,0,35, <=50K
46,0,0,9,2,0,0,4,1,40, >50K
24,2,3,13,4,9,3,4,1,20, <=50K
41,2,1,9,0,2,1,4,1,40, <=50K
68,2,0,9,2,0,0,4,1,24, <=50K
38,1,0,10,2,3,0,4,1,40, <=50K
47,2,0,9,2,11,0,4,1,40, >50K
41,2,1,10,4,7,1,2,1,20, <=50K
31,4,3,16,4,9,3,4,0,48, <=50K
29,2,0,10,2,2,0,4,1,42, <=50K
26,2,3,9,4,5,3,4,0,40, <=50K
51,2,4,10,6,6,4,4,0,36, <=50K
26,0,1,13,4,12,1,3,1,60, <=50K
27,1,1,13,4,9,1,4,0,60, <=50K
36,2,0,9,2,12,0,4,1,50, <=50K
28,0,1,13,4,9,1,4,0,40, <=50K
53,2,1,13,0,12,1,4,0,40, <=50K
40,5,1,13,0,9,1,4,1,40, <=50K
38,2,1,9,0,7,1,4,0,20, <=50K
53,2,0,6,2,7,0,4,1,34, <=50K
34,1,0,9,2,2,0,4,1,40, <=50K
43,2,1,9,0,13,1,4,1,60, <=50K
64,2,0,6,2,0,0,4,1,40, <=50K
21,2,3,10,4,0,3,4,0,40, <=50K
47,1,1,14,0,10,1,2,1,50, >50K
57,2,0,9,2,13,0,4,1,50, <=50K
37,2,1,13,4,0,1,4,0,35, <=50K
37,2,1,7,0,4,1,4,1,40, <=50K
51,4,0,9,2,4,0,4,1,55, >50K
32,2,1,12,4,0,1,4,0,40, <=50K
49,2,0,9,2,6,0,4,1,40, <=50K
52,2,0,9,2,11,0,4,1,14, <=50K
46,2,4,9,0,0,4,4,0,45, <=50K
24,5,0,10,2,9,0,4,1,40, <=50K
39,2,0,13,2,3,0,4,1,45, >50K
30,2,1,10,4,2,1,4,1,44, <=50K
34,2,3,14,0,9,3,4,0,60, >50K
30,2,0,10,2,0,0,4,1,40, <=50K
25,2,1,13,4,11,1,2,0,40, <=50K
58,1,0,13,2,9,0,2,1,40, <=50K
32,2,0,10,2,0,0,4,1,50, <=50K
37,2,4,9,5,7,4,2,0,25, <=50K
35,2,1,9,5,7,1,2,0,40, <=50K
46,2,4,13,0,9,4,4,0,40, <=50K
44,2,4,6,0,0,4,4,0,40, <=50K
45,2,1,6,0,11,1,4,0,40, <=50K
38,2,0,13,2,9,0,4,1,50, >50K
47,2,0,9,2,2,0,4,1,40, <=50K
49,2,4,13,0,12,4,4,0,35, <=50K
59,5,0,9,2,11,0,4,1,40, <=50K
22,2,3,11,4,0,3,4,0,37, <=50K
44,1,0,10,2,3,0,4,1,40, >50K
76,2,1,13,6,9,1,4,0,20, <=50K
50,1,1,6,4,7,1,4,1,40, <=50K
33,1,0,10,2,10,0,4,1,40, <=50K
43,2,0,9,2,2,0,4,1,48, >50K
37,3,0,9,2,2,0,4,1,40, <=50K
40,2,0,7,2,13,0,4,1,55, <=50K
49,4,1,10,0,3,1,0,0,40, <=50K
48,3,1,10,4,2,1,4,1,45, <=50K
22,2,0,10,2,12,0,4,1,40, <=50K
36,2,1,10,0,9,1,4,0,40, <=50K
30,5,1,9,4,7,1,2,0,40, <=50K
40,1,2,9,4,2,2,0,1,40, <=50K
42,2,0,9,2,6,0,4,1,45, <=50K
55,2,1,10,0,9,1,4,0,40, <=50K
33,2,4,10,4,0,4,1,0,35, <=50K
47,2,0,13,2,11,0,4,1,60, >50K
23,2,3,12,4,11,3,4,0,65, <=50K
43,2,1,9,4,3,1,4,0,50, <=50K
31,2,0,11,2,11,0,4,1,50, <=50K
62,5,1,12,6,9,1,4,0,40, <=50K
42,1,0,9,2,0,0,4,1,8, <=50K
38,4,0,9,2,2,0,4,1,40, >50K
29,2,1,9,4,12,1,4,1,42, <=50K
26,2,1,10,4,7,1,4,1,60, <=50K
26,2,5,9,2,0,5,4,0,52, >50K
37,4,0,9,2,4,0,4,1,72, <=50K
61,2,1,4,4,7,1,4,1,48, <=50K
51,3,1,9,0,10,1,4,1,81, <=50K
